,site,title,knb_id,alt_id,start_date,end_date,pub_date,quality,link1,link2,link3,data_type,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coord_sys,projection,lat,long,spatial_rep,site_manager,site_contact,lead_pi,pi_email,pi_phone,site_metadata,notes,,,data_obj_count,data_obj_count_adj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,ARC,"Long-term Carbon and Nitrogen, and Phosphorus Dynamics of Leaf and Fine Root Litter project (LIDET-Long-term Intersite Decomposition Experiment Team) data for the ARC, Arctic LTER. 1990 to 2000. ",knb-lter-arc.1409.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1409.6&entityid=732710801bcd40be11bb535c0ee9a23e,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1409.6&entityid=88f1c42c7899ba11fc1ee184eb5b3dbd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,ARC,"Toolik Inlet Discharge Data collected in summer 1991, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1593.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1593.9&entityid=9695dc4d30b87ffe5b5983d782b84930,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1593.9&entityid=7976ba9cde723519494874afdc5538be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,ARC,"Toolik Inlet Discharge Data collected in summer 1992, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1594.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1594.8&entityid=3dfe5cee71cb7e6d724deb2ad12ea88f,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1594.8&entityid=c3d52db420773fad96e007c06868a605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,ARC,"Toolik Inlet Discharge Data collected in summer 1993, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1595.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1595.8&entityid=505736f2cc8e22a9594feccc79bc831d,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1595.8&entityid=87584c4f06d7a34887630f6a37161d3d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,ARC,"Toolik Inlet Discharge Data collected in summer 1994, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1596.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1596.8&entityid=29aeb444d0e58f85d844adf46f161bb7,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1596.8&entityid=fba779d9d7789e69aef80c65cdac3e2f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,ARC,"Toolik Inlet Discharge Data collected in summer 1995, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1597.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1597.8&entityid=c3db12b23fbce46f59a60da484020f6d,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1597.8&entityid=de75e55aab8727e07e06027bd1c52e70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,ARC,"Toolik Inlet Discharge Data collected in summer 1996, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1598.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1598.8&entityid=cdf77ef804d5ab0827c21f835fd6b60c,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1598.8&entityid=629273edd6b2e65ec0c9043b22bff26b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,ARC,"Toolik Inlet Discharge Data collected in summer 1997, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1599.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1599.8&entityid=3c67e1ff4bca633c05d47a0457f29f99,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1599.8&entityid=2af24fc9387c1e62bdf66b249a634faa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,ARC,"Toolik Inlet Discharge Data collected in summer 1998, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1600.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1600.8&entityid=97277821f233a7ae1e6674b7351f17cf,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1600.8&entityid=af33dbf93d9f5a7fa6c38db8339da49a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,ARC,"Toolik Inlet Discharge Data collected in summer 1999, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1601.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1601.8&entityid=5d8dd812b1df36010b5aa49b286bdb05,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1601.8&entityid=e449efdebf1514605985a1e396e553a8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,ARC,Best fit parameters describing net CO2 flux light response curves measured during the ITEX CO2 flux survey 2003-2009. ,knb-lter-arc.1602.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1602.7&entityid=77cfeece972fc61612ac70899c0042f8,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1602.7&entityid=e6c2cbb13a3c5962528a27960fb07028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,ARC,"Plant % cover by functional type for the ITEX CO2 flux survey plots at Toolik, Alaska; Abisko, Sweden; Svalbard, Norway; Zackenberg, Northeast Greenland; Anaktuvuk River Burn, Alaska and Barrow, Alaska 2003-2009. ",knb-lter-arc.1603.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1603.8&entityid=533bc7635d0a17026c0211895fda4ca1,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1603.8&entityid=28602b806d78a0fdf6390afa3da0fdad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,ARC,"Soil temperature, volumetric water content and depth of thaw for ITEX CO2 flux survey plots 2003-2009. ",knb-lter-arc.1604.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1604.6&entityid=8b5d6524d70e3969a6cf001d1248db56,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1604.6&entityid=ba035f5f99ec452f813a23190fc62fd7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,ARC,GPS coordinates and vegetation descriptions for the ITEX circumarctic flux survey plots 2003-2009 ,knb-lter-arc.1605.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1605.6&entityid=b399770e3be83de453498632bb880f9d,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1605.6&entityid=6375554eaa85cd764902c6c5256697f7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,ARC,"ITEX circumarctic CO2 flux survey data from Toolik, Alaska; Abisko, Sweden; Svalbard, Norway; Zackenberg, Northeast Greenland; Anaktuvuk River Burn, Alaska and Barrow, Alaska 2003-2009. ",knb-lter-arc.1606.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1606.7&entityid=83bae2d5074b1ecb6364100e126f301c,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1606.7&entityid=e267bebb61512d0bcdaf950b45c5dca9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,ARC,"Plant available NH4, NO3, and PO4 was determined at sites near ARC LTER Toolik acidic tundra and at a toposequence along the floodplain of the Sagavanirktuk River using 2 N KCL and weak HCL extracts, Arctic LTER 1987 to 2002 ",knb-lter-arc.1429.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1429.5&entityid=7fb3e09b7bc07a5a496a4628aaa3b1b5,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1429.5&entityid=58eef6e2418266d6d8f6a873f0e7434a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,ARC,"Extractable NH4-N and NO3-N (2 N KCl), PO4-P (0.025 N HCl) and pH (0.01 M CaCl2) were measured on soils from a transect along the Dalton road, Arctic LTER 1991. ",knb-lter-arc.1430.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1430.5&entityid=c097a1a09c166e90727474df5421210d,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1430.5&entityid=b3c8cd7c61a197d1d8ae09ecdc63b9d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,ARC,"Carbon, nitrogen and phosphorus content in the seasonally thawed soils are described for four arctic tundra vegetation types located near the Toolik Field Station, Arctic LTER 1993. ",knb-lter-arc.1431.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1431.6&entityid=a34bc8246bc71142dbe5dc28b42ca7f6,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1431.6&entityid=59e64ffb1c1d742c693775620c4dca42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,ARC,"Plant available NH4, NO3, and PO4 was determined at three site (LTER Toolik acidic tundra, LTER Toolik nonacidic tundra, and Sagwon acidic tundra) and three community combinations (tussock, watertrack, and snowbed), three times during the season, Arctic LTER 199: ",knb-lter-arc.1432.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1432.7&entityid=df02139cddacb6e07bf8b3bb9012050b,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1432.7&entityid=79e16a4fbc14cd357a0184495d69a5b6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,ARC,"Extractable soil cations (K, Ca, Mg, Na) for intertussock O and B horizon soils on moist acidic and non-acidic tundra, Arctic LTER 1997. ",knb-lter-arc.1433.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1433.5&entityid=f5069f4bf37398f89f14e93c9a5e70d8,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1433.5&entityid=b9c634069eb4f0f6931814c34372e826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,ARC,"Total soil cations (Al, Ca, K, Mg, Na, P) for intertussock O and B horizon soils on moist acidic and non-acidic tundra, Arctic LTER 1997. ",knb-lter-arc.1434.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1434.5&entityid=8ca88bdcd2974adbcca55ae63b4e692e,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1434.5&entityid=9bf5e9aec1ad95891428725dab0a2b63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,ARC,"Arctic LTER 1990: del 13C ratios were measured for mosses collected from terrestrial, emergent and submerged sites in pond 13 of Imnavait Creek. ",knb-lter-arc.1452.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1452.4&entityid=ee885e613c86d98471462a91b72d6273,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1452.4&entityid=7659cc019368fa9b7e82bcb4fede7c7d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,ARC,"Daily weather data file for Arctic Tundra LTER site at Toolik Lake, Arctic LTER 2000.",knb-lter-arc.1490.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1490.4&entityid=15470cb908f839d733dfd77fa4d2e576,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1490.4&entityid=e78088eb8c792fe341d285da6b46af66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,ARC,"Hourly weather data from the Arctic LTER Moist Acidic Tussock Experimental plots from 1990 to 1999, Toolik Filed Station, North Slope, Alaska. ",knb-lter-arc.1550.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1550.3&entityid=5d8fc18203cf611a22034133589fce96,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1550.3&entityid=b5df7665d85da5e66ab26cd4b52bcdaa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,ARC,"Toolik Inlet Discharge Data collected in summer 2000, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1589.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1589.8&entityid=3867cd2380b66afad2945ef15d9db267,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1589.8&entityid=d989acc64fb8d59174f9e369bfb2bdbf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,ARC,"Toolik Inlet Discharge Data collected in summer 2001, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1590.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1590.8&entityid=7525c69ccd24d235e4ab076f79e32960,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1590.8&entityid=c8d9b505ca2b87c87ceed030e931fa6e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,ARC,"Toolik Inlet Discharge Data collected in summer 2002, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1591.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1591.9&entityid=2513a2fb25c201071478f1587bc2e13f,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1591.9&entityid=898cde31f7b23a317ffbda9a3b74a6d8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,ARC,"Toolik Inlet Discharge Data collected in summer 2003, Arctic LTER, Toolik Research Station, Alaska. ",knb-lter-arc.1592.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1592.9&entityid=ea9eb9901b1b74c16f991233e078f01b,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.1592.9&entityid=63831df77c3b64b0e08eb00c73260258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,ARC,"Hourly weather data from Toolik Field Station, ARC LTER, Alaska for 2008.",knb-lter-arc.10022.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10022.5&entityid=5e951486ae5e5fe49608548b8818b80a,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10022.5&entityid=719dd631d2bc4160c859150c73bbad35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,ARC,"Daily weather summaries from Toolik Field Station Weather Station, Toolik Lake ARC LTER, Alaska for 2008. ",knb-lter-arc.10023.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10023.5&entityid=567ef01e50b787b089a26660b92c54e3,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10023.5&entityid=431fc14396c5fc4a333eb4a896f1af77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,ARC,"Soil temperatures, lake temperature, lake depth, and evaporation pan depth and pan water temperature data from Toolik Field Station, Toolik Lake, Alaska for 2008. ",knb-lter-arc.10024.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10024.5&entityid=04ee2acf8df1ac4dc827bed665441438,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10024.5&entityid=62746e1eb8f4a3e1cff176cb293ba9be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,ARC,"Above ground plant and below ground stem biomass in the Arctic LTER dry heath tundra experimental plots, 2006, Toolik Lake, Alaska ",knb-lter-arc.10025.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10025.4&entityid=fb0d00fbf4db1a4c064cea9ef2479653,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10025.4&entityid=937464d79af579c26813c0284d0ae640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,ARC,"Above ground plant and below ground stem biomass in the Arctic LTER moist acidic tussock tundra experimental plots, 2006, Toolik Lake, Alaska ",knb-lter-arc.10026.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10026.4&entityid=642eb1f2f0123f829c46d0a32b1201e9,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10026.4&entityid=1f4b9442c43c05ad1c028186a47c5b9c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,ARC,Arctic LTER 2007: Relative percent cover was measured for plant species on Arctic LTER experimental plots in moist acidic tussock and dry heath tundra. ,knb-lter-arc.10029.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10029.3&entityid=0dbfef6683d01a4a292664809c30c6cc,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10029.3&entityid=b672fcd0dd2d81f98dcec4bcaa62589d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,ARC,"Mean daily discharge and water temperature data for Oksrukuyik Creek from June to September, 2004 ",knb-lter-arc.10040.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10040.4&entityid=ad0a8176963609340ddbbbc7caa2d6c7,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10040.4&entityid=feaac50b37b58cec027141f6a64dcf99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,ARC,"Mean daily discharge and water temperature data for Oksrukuyik Creek from June to September, 2005 ",knb-lter-arc.10043.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10043.4&entityid=7a7d07a05a1891567c306b00fba0c486,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-arc.10043.4&entityid=81422d9ce3c11f28443eee542da0f6da,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
